,Unnamed: 0,description,img,tags,title
BC015F,42673,"Kit desenvolvido para anunciar a gravidez e emocionar o papai. Contém: 
- 1 Caixa de mdf com tampa forrada em tecido off white (Larg: 12cm x Alt: 5cm x Comp. 12cm). Contém na parte interna adesivo impresso em papel glossy fotográfico com a mensagem desejada. 
- 1 Toalha de mão estampada em transfer com a frase Papai, dentro da mamãe agora batem dois corações apaixonados por você. Estou chegando!!!. 
- 1 Chaveiro ursinho de feltro creme ou marrom com fraldinha branca (Larg. 9cm x Alt. 8,5cm). 
 
Observações: Pode ocorrer variações na tonalidade das cores. Prazo de produção pode variar dependendo da quantidade solicitada. Pode ocorrer modificações no tamanho da caixa devido disponibilidade. 
 
Em caso de dúvidas e informação sobre valor do frete clique em contatar vendedor. Pedimos por gentileza, para clicar em comprar após ter certeza da compra e ter concordado com as políticas da loja e prazo de entrega.",https://img.elo7.com.br/product/main/1DC4D19/kit-anuncio-de-gravidez-vi-caixa-personalizada.jpg,"contar gravidez,aviso de gravidez pai,caixa noticia de gravidez,surpresa para o futuro papai,vai ser papai,toalha personalizada,aviso de gravidez mdf,caixinha mdf,caixa anúncio,caixa gravidez,caixinha anúncio de gravidez,presente revelacao do sexo do bebe,caixinha gravidez papai,caixa revelacao sexo bebe,futura mamãe,kit anúncio de gravidez,caixa gravidez papai,caixa revelacao de gravidez,surpresa para contar gravidez aos avós,caixa de acrílico,notícia gravidez papai,aviso de gravidez,chegada do bebê,caixa,anunciar gravidez,caixinha anúncio,urso em feltro,surpresa para anunciar gravidez,caixa mdf,caixa revelação,surpresa gravidez,toalha anúncio,caixa surpresa gravidez,gravidez,anúncio,anúncio de gravidez,revelação gravidez,caixa para anunciar gravidez",Kit anúncio de gravidez para o papai
A5E866,42679,"Ninguém vai ficar por fora desse momento especial com este lindo convite digital 
(pode ser impresso ou enviado por whatsapp/redes sociais) 
~ Convite R$20 
Tamanho 10x15 (fazemos outras medidas) 
 
-Pague apenas uma única vez e imprima quantas cópias forem necessárias. 
- Arquivo enviado via e-mail em formato JPEG E PDF pronto para impressão. Pode-se imprimir em casa ou na gráfica. 
- O seu tema não está disponível na nossa loja? Nos informe, faremos a confecção. 
 
COMO FUNCIONA: Você faz o pedido e o pagamento e nos envia os dados do aniversariante para personalização do kit. Nós fazemos as alterações e enviamos por e-mail (300dpi /extensão JPG ou PDF) para possíveis alterações/correções. Após sua aprovação, enviamos o e-mail com os arquivos prontos e preparados para impressão. 
 
ATENÇÃO: AS CORES SOFREM VARIAÇÕES DE UMA GRÁFICA PARA OUTRA (em relação ao que você vê no monitor), RECOMENDAMOS IMPRIMIR UM TESTE ANTES DE IMPRIMIR A QUANTIDADE DEFINITIVA 
 
QUALIDADE SEM IGUAL! 
PRODUTO DESENVOLVIDO POR DALE DESIGN, COM PROFISSIONAIS QUALIFICADOS NO DESIGN GRÁFICO 
 
Muito obrigado pela sua visita. É sempre uma prazer recebê-lo em nossa loja. 
 
OBSERVAÇÃO: PREZADOS CLIENTES ANTES DE COMPRAR QUALQUER PRODUTO, LEIA COM ATENÇÃO NOSSA POLÍTICA DE VENDAS, NÃO ACEITAMOS RECLAMAÇÕES POSTERIORES!",https://img.elo7.com.br/product/main/1AA3C67/convite-digital-chuva-de-amor-cha-de-bebe.jpg,"aninho,convite chá de bebê chuva de amor,4,pelada,chuva de benção,6,niver,digital,chá,arte,chá de bebê,2,imprimir,convite digital,1,chuva de amor chá de bebe,zuma,nuvem,amor,benção,chuva de amor,anos,chá de bebê chuva de amor,gráfica,rocky,aniversário,convite",CONVITE DIGITAL CHUVA DE AMOR CHÁ DE BEBÊ
CAC7B5,42686,"Suculentas e cactos confeccionado em EVA. 
Cestinha de palha. 
 
R$74 (elo7) 
R$69 (Facebook/Instagram) 
R$65 (dinheiro) 
 
1 unidade disponível. 
Para encomendas, o prazo de confecção é de uma semana. 
 
Entrega no Centro, Rio Comprido e Tijuca. 
Envio para todo o Brasil. 
Frete pago pelo comprador.",https://img.elo7.com.br/product/main/2024515/suculentas-e-cactos-2-cactos.jpg,"suculentas em eva,aniversário,cactos de eva,nascimento,cactos,airplant,cactos e suculentas goiania,decoração,fores,rústico,suculentas e cactos,festa,eva,artesanato,suculentas",Suculentas e Cactos 2
7E0B25,42731,"Caixa Milk personalizada Cavalo Spirit. 
 
Feita em papel fotográfico 230g - impresso em alta qualidade. 
Apliques 3D em papel fotográfico 180g. 
Acompanhar fita cetim. 
 
Faço qualquer tema.",https://img.elo7.com.br/product/main/13B8FA4/caixa-milk-cavalo-spirit-cavalo-spirit.jpg,"caixa milk personalizada,lembrança cavalo spirit menina,tema cavalo spirit,lembrancinha cavalo spirit menina,spirit,festa spirit,cavalo spirit,caixa piramide tema haras,caixa,caixa milk cavalo spirit menina,caixa milk personalizada cavalo spirit,latinha 3d,lembrança personalizada cavalo spirit,personalizados cavalo spirit,lembrancinha cavalo spirit,caixa milk,festa cavalo spirit,milk,aniversário tema cavalo spirit,cavalo spirit menina,caixa milk cavalo spirit,caixa milk tema cavalo spirit,lembrança cavalo spirit,cavalo",Caixa Milk Cavalo Spirit - Menina
C9537E,43293,"TUBETES PERSONALIZADAS CHUVA DE AMOR. 
 
FAZEMOS EM OUTROS TEMAS. 
 
PODE SER FEITO TUDO EM UMA SÓ COR OU COLORIDOS. 
 
PRODUTO CONFECCIONADO COM PAPEL FOTOGRÁFICO ADESIVO 135 GR RESISTENTE À ÁGUA. 
 
IMPRESSÃO EM ALTA QUALIDADE 
 
TEMPO DE PRODUÇÃO 15 DIAS, PODENDO SER CONFECCIONADO EM MENOS TEMPO DEPENDENDO DA DISPONIBILIDADE. 
 
** OS PRODUTOS SÃO VENDIDOS VAZIOS, NÃO ACOMPANHAM RECHEIO. 
 
Altura: 13.00 cm",https://img.elo7.com.br/product/main/1FEA19F/tubete-chuva-de-amor-tubete.jpg,"decoração de festa infantil,kit acrílico,personalizados para festa,menina,tubete chuva de benção,tubete chuva de amor,festa de 1 ano,tubetes enfeitados,lembrancinha chá de bebê,tubetes e caixinhas de acrilico,kit festa personalizada com 180 peças tema festa neon,menino,chuva,personalizados chá de bebê,tubete,lembrancinha barata,tubetes personalizadas chuva de amor,lembrancinhas,caderno de anotações,chuva de amor,personalizado,chá de bebê,tubetes e latinhas personalizadas,cofrinho,tubete decorado,festa chuva de amor,festa,lembrancinha maternidade",Tubetes Chuva de Amor
B95AB7,43898,"Vestido Infantil de Festa 
Tam 1 ao 6 
 
Tecido 100% Poliester, saia com forro 100% algodão. 
 
Para pedidos urgentes confirmar a possibilidade de entrega antes de efetuar o pedido. Não nos responsabilizamos por atrasos causados pelos correios. 
 
Troca somente no caso de defeito de fabricação. Antes de comprar confirme as medidas. 
 
Para outras temas e personalizações, consulte- nos.",https://img.elo7.com.br/product/main/1D55A2B/vestido-de-festa-lol-vestido-tematico.jpg,"vestido de festa lol,decoração festa lol,personalizados lol,decoração lol,vestido temático,vestido infantil,boneca lol,lol,vestido de festa,festa lol,aniversario lol,aniversario e festas lol,vestido lol,vestido",Vestido de Festa LOL
87173B,44227,"Convite confecionado em papel cartão na cor vermelha, com laço na corazul, podendo ser feito em outras cores e temas também.",https://img.elo7.com.br/product/main/1A3804D/convite-branca-de-neve-festa-princesa.jpg,"lembrancinha branca de neve,convites de aniversário infantil,convite para aniversário infantil branca de neve,anivesário branca de neve,tema branca de neve,convite personalizado,convite infantil branca de neve,kit branca de neve,convite,convite personalizado branca de neve,convite personalizado de festa infantil,festa princesa,tema,lembrancinha de aniversário,sereia,festa,convite provençal,convite infantil,masha,convite infantil personalizado,convite para festa de aniversário infantil,convite festa branca de neve,caixa personalizada,festa branca de neve,convite princesinha,convite luxo branca de neve,infantil,convite branca de neve cute,branca de neve,convite branca de neve,convite personalizado para aniversário infantil branca de neve",Convite Branca de Neve
AA2CA3,44453,"Enfeite em base de isopor, coberto por mini rosas e enfeite em mdf pintado a mão! 
Temos outras opções de cores para as rosas.",https://img.elo7.com.br/product/main/1AE970F/centro-de-mesa-para-batizado-casamento-c-igreja.jpg,"padrinhos,bolo fake minnie,centro mesa casamento,15 anos,igreja,isopor,centro de mesa,batismo,mesa batizado,presente,anjinho,pirulito,mesa,consagragação,festa,batizado,madrinha,enfeite,noivado,natal,falso,centro de mesa batizado,bodas,aniversário,casamento,anjinnha,lembrancinhas,crisma",Centro de Mesa para Batizado/Casamento/C
484ED5,44482,"Kit Higiênico para Quartinho de Bebê - Turma mickey baby. 
 
As peças do kit são feitos de madeira de mdf de 6mm, os apliques sobre as peças são feitos de madeira de mdf de 3mm. 
 
O Kit Higiênico é composto por: 
1-Cesta 32x22x11 
2-Potes 10x08 
1-Abajur 32x19 
1-Porta Fralda 25x24x12 
1-Lixeira 21x19 
 
Fazemos com outros temas tambem. 
 
Consulte-nos! 
 
Obs: Na compra deste kit, ganha um brinde com o nome do bebê feito em madeira de mdf de 30cm de comprimento para ser fixado na parede ou porta.",https://img.elo7.com.br/product/main/B29BFE/kit-higiene-mickey-mdf.jpg,"decoração quarto,mdf,minie,lixeira,cesta,higiene,donal,kit quarto,criança,pluto,kit higiene mickey,pote,pateta,porta fraldas,kit,kit higiene,infantil,maternidade,kit maternidade,kithigiene,abajur,bebê,cotonetes,decoração mickey baby,mickey,kit higienico",KIT HIGIENE MICKEY
7BCA7A,44521,"Sacola para Lembrança Vingadores, confeccionada a tag para colar na sacola, nas medidas de 10 cm x 10 cm todas as figuras. 
Pode ser feito com outros temas e cores. Toda a tag é feita em relevo dando um visual mais bonito ao produto, acompanha a sacola tam p.",https://img.elo7.com.br/product/main/135859D/sacola-vingadores-lembranca.jpg,"tag,super heróis,sacola,sacola vingadores,tubolata decorada,potter,vingadores,lembrancinha vingadores,harry,lembrança,dia das mães,kit",Sacola Vingadores
AA7898,44643,"Camiseta Melhor Jair se Acostumando - Bolsonaro 2018 
Tecido: 100% algodão fio 30.1 
Cores disponíveis: Preta, Branca, Azul Marinho 
Modelo: Unissex 
Tamanhos disponíveis: P, M, G, GG. 
Processo da estampa: Silk screen - tinta sobre tecido 
Confecção: 3 a 5 dias úteis (após confirmação do pagamento)",https://img.elo7.com.br/product/main/1B9D190/camiseta-melhor-jair-se-acostumando-bolsonaro-2018.jpg,"camiseta bolsonaro,jair,camiseta jair bolsonaro bolsomito,bolsonaro 2018,mito,bolsomito,camiseta bolsonaro 2018,bolsonaro,camiseta jair bolsonaro,melhor,acostumar,camiseta bolsomito,melhor jair se acostumando,messias,é melhor jair se acostumando,2018,camiseta bolsonaro presidente,jair se acostumando,camiseta melhor jair se acostumando",Camiseta Melhor Jair se Acostumando - Bolsonaro 2018
A2E2C3,44902,"- Impresso no papel Kraft ou Verge Branco 
- Tamanho aproximado: 5,5x3,5cm 
- Furo de 3mm no canto superior direito 
- Acompanha cordão rústico no tamanho aproximado de 40cm 
 
IMPORTANTE: 
1) Escolher o número da tag que deseja na segunda foto do produto 
2) Não é possível fazer impressão frente e verso; 
3) Não é possível alterar o tamanho; 
4) Caso precise com urgência, favor informar antes de efetuar o pagamento para verificarmos a possibilidade de produção; 
5) Não fornecemos a arte dos nosso produtos aberta (em vetor), pois ela é propriedade intelectual do Estúdio L'amore; 
5) As cores podem sofrer pequenas variações de monitor para monitor e impressão. 
6) Ler nossa Política da Loja para mais informações. 
 
Prazos: 
- Produção: Informado no produto (no lado direito da foto) 
- Correios: Informado no cálculo do frete 
 
 
Personalizamos o produto para você! Entre em contato conosco clicando no link 'Contatar Vendedor' no lado direito da página ;)",https://img.elo7.com.br/product/main/19BB2D7/tag-kraft-bem-casados-tag-suspiros.jpg,"tag,convite casamento pinterest,bem casado,casamento kraft,obrigado,casamento,tag lembrancinha,rústico,agradecimento,tag kraft,lembrança,tag suspiros,vintage,kraft,tag bem casado,menu,cardápio,lembrancinhas,suspiros de amor",Tag Kraft Bem Casados
858625,45040,Toalha de prato com biquinho em crichê,https://img.elo7.com.br/product/main/14F43E0/toalha-de-prato-com-biquinho-de-croche-toalhadeprato-croche-biquinho-em-croche-artesanato.jpg,"biquinho,kit cozinha,toalhadeprato croche biquinho em croche artesanato,pano de prato,jogo de cozinha,pano,capa de galão,galão,prato,biquinho de croche,crochê",Toalha de prato com biquinho de croche
C345D5,45693,"Collant de suplex de poliéster, saia de helanca light. 
 
Tamanhos de 2 a 12 anos. 
 
Após fazer a compra favor conferir a tabela de tamanhos que se encontra nas fotos do produto e enviar por mensagem o tamanho escolhido.",https://img.elo7.com.br/product/main/1EED504/kit-de-roupa-de-ballet-infantil-body.jpg,"fantasia ladybug,kit ballet infantil,body,rubble,collan,roupa de ballet infantil em bh,roupas,fantasia,roupa de ballet,saia tutu,faixa de cabelo,menina,colan,collant,roupa moana,roupa patrulha canina,ballet,kids,saia,ryder,roupa infantil,balé,roupa de balé,roupa balé infantil,dança,blusa,infantil",Kit de Roupa de ballet infantil
8E9ED1,45734,"KIT FESTA FLAMINGO (13 PEÇAS) - LOCAÇÃO!!! 
 
Este kit é composto pelas seguintes peças: 
 
- 01 Porta bolo branco em porcelana (30 cm de diâmetro) 
- 01 Porta doce alto rosa em metal (25cm de diâmetro x 20cm de altura) 
- 02 Porta doces rosa em porcelana, tamanho M (26 cm de largura x 13cm de altura) área interna 22 cm de diâmetro 
- 01 Bandeja rosa (25cm x 14cm) 
- 01 Porta doce alto verde em metal (25cm de diâmetro x 20cm de altura) 
- 02 Porta doces verde em porcelana M (17cm de diâmetro x 10,5cm de altura) 
- 02 Porta doces amarelo laqueado (19cm de largura x 15cm de altura) 
- 02 Mini vasos de vidro com mini margaridas 
- 01 Flamingo decorativo (85cm x 27cm) 
 
 
* ANTES DE EFETUAR SUA COMPRA, CLICK EM CONTATAR VENDEDOR E INFORME A DATA QUE DESEJA PARA VERMOS DISPONIBILIDADE E O CEP PARA CALCULARMOS O VALOR DO FRETE PARA ENTREGA E RETIRADA NO SEU BAIRRO. 
 
OBS: ATENDEMOS SOMENTE NA CAPITAL DE SÃO PAULO, NAS SEGUINTES REGIÕES: Vila Mariana, Vila Clementino, Ibirapuera, Moema, Campo Belo, Aeroporto, Vila Mascote, Brooklin, Vila Olimpia, Itaim Bibi, Jardins, Planalto Paulista, Santo Amaro, Chácara Santo Antonio, Morumbi, Butantã, Jardim Guedala,Vila Andrade, Pinheiros, Vila Madalena, Pacaembu, Perdizes, Sumaré, Vila Romana, Jabaquara, Ipiranga e Interlagos. 
 
OUTRAS LOCALIDADES - Consulte valor do frete para entrega e retirada em contatar vendedor.",https://img.elo7.com.br/product/main/16724B2/kit-festa-flamingo-locacao-porta-bolo-locacao.jpg,"decoração festa flamingo aluguel,prato para bolo e doces locação,locação de porcelanas para festa,prato para bolo aluguel,flamingo,porta doces locação,locação,porta bolo de porcelana,kit festa locação,kit festa,louças para batizado,kit festa flamingo aluguel,itens de festa,porta doce,aluguel de pratos para bolo e doces,candy colors,suporte para bolo e doces,prato para bolo,kit festa flamingo,louças para festa,porcelanas para locação,porcelanas candy,porta bolo,louças para chá de bebe,aluguel prato para doce,festa flamingo locação,aluguel de louças para decoração,aluguel de decoração de festa",Kit Festa Flamingo CANDY COLOR -LOCAÇÃO
C3F525,46352,"Faço TODOS os TEMAS 
Topo inclui nome e até 2 apliques 
Papel brilhoso de alta gramatura 
Corte de alta precisão 
Vai nos canudos decorados 
 
Qualquer dúvida , chamar no chat.",https://img.elo7.com.br/product/main/1F0A161/topo-de-bolo-mesversario-namoro-mesversario.jpg,"aniversario de namoro,boteco brahma,topo de bolo mêsversário namoro,mesversário,topo de bolo personalizado,topo de bolo mesversário,topo,topo de bolo,topo de bolo mesversario,plaquinhas divertidas boteco,bolo,topper de bolo,bolo para aniversario de namoro,bolo mesversario,namoro,enfeite de bolo papel,bolo meses de namoro",Topo de bolo Mêsversário namoro
B4F460,46864,Topo para bolo confeccionado em papel gramatura 180gr montado em camadas.,https://img.elo7.com.br/product/main/1CA0B89/topo-para-bolo-vingadores-topper.jpg,"hulk,thor,doces,papelaria personalizada,bolo dos vingadores,topo,homem de ferro,plaquinhas,renata bellotto,aniversário,distrito federal,topo de bolo,capitão américa,plaquinha papel,jovens titãs,bolo,enfeite de bolo papel,topo de bolo vingadores,mesversário,exclusivo,vingadores,topinho,topper,papel,heróis",topo para bolo - Vingadores
